Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2016-01-04,23.753150939941406,23.75766128175527,22.997830384109424,23.13536656617872,270597600
2016-01-05,23.15791893005371,23.865891395773357,23.09027926758266,23.84334484161634,223164000
2016-01-06,22.70471954345703,23.08125394699571,22.517581647305203,22.67315403228967,273829600
2016-01-07,21.746484756469727,22.576210760331126,21.741976133272388,22.249281392476426,324377600
2016-01-08,21.86147117614746,22.3462298068249,21.81637807011819,22.21996773378956,283192000
2016-01-11,22.2154598236084,22.334958115843282,21.947151168837447,22.314666731965776,198957600
2016-01-12,22.537874221801758,22.70246729894013,22.285348398855252,22.670901786095747,196616800
2016-01-13,21.958417892456055,22.815200473070544,21.938126515429893,22.61904189419429,249758400
2016-01-14,22.43866729736328,22.655118985288468,21.586395011851792,22.086936314819855,252680400
2016-01-15,21.899795532226562,22.030567918385234,21.500716301587364,21.6901093682795,319335600
2016-01-19,21.79383087158203,22.24251362799293,21.532286047822236,22.18840155832223,212350800
2016-01-20,21.823139190673828,22.138796054786017,21.063308233798463,21.442096126694782,289337600
2016-01-21,21.712661743164062,22.06890139601609,21.40602381702413,21.884016915860396,208646000
2016-01-22,22.867061614990234,22.876080579854502,22.17938231595851,22.23800300728876,263202000
2016-01-25,22.420637130737305,22.891866498657187,22.368778505656334,22.88961132708187,207178000
2016-01-26,22.54464340209961,22.745310661789397,22.111743362332327,22.531115813416836,300308000
2016-01-27,21.063310623168945,21.787065805587815,21.04527269284401,21.654039939872764,533478800
2016-01-28,21.214372634887695,21.31132435199007,20.831076108775935,21.146732982145863,222715200
2016-01-29,21.947145462036133,21.947145462036133,21.27299382328388,21.37220070584501,257666000
2016-02-01,21.74197006225586,21.80510109054244,21.509737328119584,21.75098902632416,163774000
2016-02-02,21.30230140686035,21.654032323524124,21.257206596909157,21.514240992962083,149428800
2016-02-03,21.723934173583984,21.834413483457404,21.21212038604691,21.419551418517074,183857200
2016-02-04,21.898481369018555,22.063967550836807,21.578846044582523,21.73072950888564,185886800
2016-02-05,21.313617706298828,21.971025981954458,21.238810532180526,21.880348680221665,185672400
2016-02-08,21.538040161132812,21.69445670294883,21.091455965206304,21.111857446063695,216085600
2016-02-09,21.533510208129883,21.748869022008886,21.293216821858767,21.37482622276702,177324800
2016-02-10,21.37029457092285,21.841815239434162,21.331757272988767,21.74433742555467,169374400
2016-02-11,21.241079330444336,21.472306570299025,20.98945060270443,21.261482547855483,200298800
2016-02-12,21.306819915771484,21.42243353339356,21.084662314330053,21.35215943715558,161405600
2016-02-16,21.907554626464844,21.955159825592,21.447369305376494,21.54031229523641,196231600
2016-02-17,22.243061065673828,22.263462553478085,21.79647671768187,21.914356016111405,179452800
2016-02-18,21.8214054107666,22.417605649935677,21.78286639803622,22.406270340981095,156084000
2016-02-19,21.77153778076172,21.934756581566603,21.717132090335326,21.762469877436367,141496800
2016-02-22,21.96195411682129,21.966488932328957,21.74432966963815,21.832739547258633,137123200
2016-02-23,21.465497970581055,21.875810547611483,21.433761181723746,21.853141659788445,127770400
2016-02-24,21.785139083862305,21.848612678525644,21.154934494668073,21.304552307396584,145022800
2016-02-25,21.93475914001465,21.93475914001465,21.59245310004071,21.77380772864932,110330800
2016-02-26,21.96875762939453,22.22038456002593,21.893948734855904,22.034496892385544,115964400
2016-02-29,21.91889190673828,22.267998461205245,21.90982400187246,21.957429205273503,140865200
2016-03-01,22.789379119873047,22.843784793520882,22.084365851863993,22.136505847523505,201628400
2016-03-02,22.839258193969727,22.87099499007076,22.587629503793217,22.78485250487163,132678400
2016-03-03,23.009273529052734,23.056878715018073,22.771245869700657,22.800716982102088,147822800
2016-03-04,23.35158348083496,23.51933536446856,22.97980810114662,23.20650049020174,184220400
2016-03-07,23.093154907226562,23.310779398939523,22.886863997551092,23.211034191665604,143315600
2016-03-08,22.902738571166992,23.0682248251701,22.759922946402856,22.846065457121927,126247600
2016-03-09,22.923131942749023,23.02741022024607,22.730442054163262,22.96620231484046,108806800
2016-03-10,22.934467315673828,23.177028089350504,22.703241852632512,22.98887473129285,134054400
2016-03-11,23.181564331054688,23.186097417872265,23.009277630050175,23.17702951471143,109632800
2016-03-14,23.240501403808594,23.32891302076485,23.072749531443367,23.102220646937305,100304400
2016-03-15,23.70749282836914,23.843507929470757,23.542006606852844,23.566942910499492,160270800
2016-03-16,24.022594451904297,24.099669039487516,23.709757825882104,23.71429264251982,153214000
2016-03-17,23.984050750732422,24.13593420652988,23.793628281913325,23.9205754414425,137682800
2016-03-18,24.011259078979492,24.1427410887273,23.845774592163977,24.106469473820678,176820800
2016-03-21,24.008996963500977,24.403441321760276,23.83444281752646,24.01353005127419,142010800
2016-03-22,24.192611694335938,24.32182628508781,23.850305707439503,23.85937361041647,129777600
2016-03-23,24.05885887145996,24.27195023734985,24.006720598652056,24.13820257886179,102814000
2016-03-24,23.954586029052734,24.086068039081677,23.77776622981937,23.909248239848313,104532000
2016-03-28,23.845773696899414,24.072466092977475,23.8163025785128,24.02939398427441,77645600
2016-03-29,24.410234451293945,24.43517075033608,23.775495123990456,23.777762531955794,124760400
2016-03-30,24.83641815185547,25.031373749204025,24.618793660995017,24.63012897251382,182404400
2016-03-31,24.707199096679688,24.913489968311293,24.682262799459924,24.8726852755449,103553600
2016-04-01,24.93390655517578,24.936173964349038,24.528126789485473,24.659608849111116,103496000
2016-04-04,25.190059661865234,25.43262045636295,24.99736974167742,25.031373946976785,149424800
2016-04-05,24.893085479736328,25.10164374846506,24.804675604866937,24.82507881496581,106314800
2016-04-06,25.153785705566406,25.158320521597677,24.754806641567157,24.988301240461844,105616400
2016-04-07,24.605192184448242,25.031373254435376,24.50998179586479,24.924827554557172,127207600
2016-04-08,24.632400512695312,24.884027521270028,24.521319975660077,24.689073620744555,94326800
2016-04-11,24.714000701904297,25.07444245913687,24.67093032892686,24.702667121447277,117630000
2016-04-12,25.035905838012695,25.04950682673289,24.63239369707538,24.78654284797231,108929200
2016-04-13,25.398616790771484,25.46662347328959,25.1175186980733,25.1175186980733,133029200
2016-04-14,25.412220001220703,25.47796101073229,25.237667598364762,25.303408607876353,101895600
2016-04-15,24.902158737182617,25.457556131325564,24.874956757233623,25.414484023705413,187756000
2016-04-18,24.364891052246094,24.698127306256904,24.24247699322115,24.684526320651397,243286000
2016-04-19,24.235679626464844,24.4827734543037,24.081528761460433,24.455569750058682,129539600
2016-04-20,24.28555679321289,24.50318129508087,24.04299598836283,24.174477998718213,122444000
2016-04-21,24.022594451904297,24.240218953318198,23.920581831865228,24.240218953318198,126210000
2016-04-22,23.956851959228516,24.13820656390819,23.716558578124786,23.80496847228656,134732400
2016-04-25,23.820837020874023,23.950051615428237,23.69162242631981,23.802701214386417,112126400
2016-04-26,23.655353546142578,23.870712381629517,23.555610057989227,23.555610057989227,224064800
2016-04-27,22.175052642822266,22.37680875996707,21.689930998280158,21.76247250411283,458408400
2016-04-28,21.497238159179688,22.188648859516505,21.36575616767708,22.127442679762147,328970800
2016-04-29,21.25014877319336,21.472308124672466,20.971318041422034,21.306821883011636,274126000
2016-05-02,21.227474212646484,21.327219412767505,20.946376147199313,21.30228311273725,192640400
2016-05-03,21.57658576965332,21.70353297825863,21.236547121295384,21.354426425068027,227325200
2016-05-04,21.35215950012207,21.739803329088275,21.268282682458565,21.58111759806483,164102000
2016-05-05,21.265487670898438,21.45478833702356,21.137767578117998,21.438823325426007,143562000
2016-05-06,21.14689064025879,21.313382655087167,20.948466862255355,21.295138170487395,174799600
2016-05-09,21.16285514831543,21.386365304832808,21.117239587761883,21.21075018185487,131745600
2016-05-10,21.306537628173828,21.34074885936699,21.00776313853493,21.28601193349123,134747200
2016-05-11,21.098987579345703,21.340743873870178,21.08758325826036,21.320218183982668,114876400
2016-05-12,20.60407829284668,21.160576005658577,20.40565624020589,21.146892206181526,305258800
2016-05-13,20.64512825012207,20.907412053370802,20.526531279465186,20.526531279465186,177571200
2016-05-16,21.411455154418945,21.52777266813893,20.90285422864495,21.071627466161107,245039200
2016-05-17,21.3225040435791,21.59847164397407,21.21303018460794,21.56426215058034,187667600
2016-05-18,21.566545486450195,21.714793031247805,21.41373725506838,21.475317834318677,168249600
2016-05-19,21.48443603515625,21.58478852575027,21.340750938214907,21.58478852575027,121768400
2016-05-20,21.71706771850586,21.764962743499048,21.557415895139833,21.584785226588256,128104000
2016-05-23,21.993045806884766,22.166381508871172,21.81971010489836,21.865325679134905,152074400
2016-05-24,22.328306198120117,22.371638805602565,22.086548077179312,22.17321677225564,140560800
2016-05-25,22.72059440612793,22.74796200613963,22.3762042721811,22.503924379051572,152675200
2016-05-26,22.90077018737793,22.973753348456786,22.497080718241886,22.73427642676213,225324800
2016-05-27,22.8870849609375,22.914454299236763,22.636205450056355,22.679539800682896,145364800
2016-05-31,22.77532958984375,22.898489000566585,22.538133881050424,22.716030227631464,169228800
2016-06-01,22.456022262573242,22.70234102539363,22.42637345855159,22.583742329196227,116693200
2016-06-02,22.287248611450195,22.314616202276127,22.038648641097303,22.259879280568892,160766400
2016-06-03,22.33286476135254,22.412689809712322,22.225670379245592,22.303215954834776,114019600
2016-06-06,22.494800567626953,23.23831775252681,22.24848347488571,22.3488342385744,93170000
2016-06-07,22.586030960083008,22.777612862996868,22.570065946511516,22.63620721418083,89638000
2016-06-08,22.565507888793945,22.706911814028267,22.506208514310035,22.58375237781838,83392400
2016-06-09,22.727428436279297,22.8049722628692,22.456021563103942,22.465144673300756,106405600
2016-06-10,22.540416717529297,22.659013710439098,22.460591651142323,22.471994237737064,126851600
