Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2016-01-04,0.789587676525116,0.7947100951153965,0.781538128365285,0.7876362955830375,358076000
2016-01-05,0.8022719621658325,0.8156878974093572,0.7927588476198664,0.8044673097125422,490272000
2016-01-06,0.7690979838371277,0.7927587552282137,0.7600726865824283,0.7890998430767903,449344000
2016-01-07,0.7386073470115662,0.7549503541266044,0.7288502662099403,0.7498278765283733,645304000
2016-01-08,0.7227519154548645,0.7488519365236467,0.7212883509141729,0.7481201542533008,398472000
2016-01-11,0.7239716649055481,0.729094141867111,0.7110436056918528,0.7234838487277846,409372000
2016-01-12,0.7361677885055542,0.7469005563730405,0.7310453707663606,0.7368995707763566,469356000
2016-01-13,0.7137267589569092,0.7466567322167861,0.712994976603896,0.7417781638112214,481672000
2016-01-14,0.6993352770805359,0.7073848264279634,0.6786015752689336,0.6990913108094577,600236000
2016-01-15,0.6612831950187683,0.6793337433451622,0.6498186929336444,0.6712841894289732,841452000
2016-01-19,0.6666492223739624,0.6939689092317807,0.6639660004184913,0.6749426800483721,457140000
2016-01-20,0.6703081130981445,0.6788455375120275,0.6451837724375578,0.6539651049855257,481180000
2016-01-21,0.6781136989593506,0.6886025038927125,0.6637220734206659,0.677625882731461,481456000
2016-01-22,0.6939687728881836,0.6986033752130375,0.6895780786362911,0.6910416433869219,257996000
2016-01-25,0.6932370662689209,0.7017744894762719,0.6917735013583536,0.6937249406245892,270728000
2016-01-26,0.7000665664672852,0.702993694650043,0.6876263880033745,0.6947002423407692,227944000
2016-01-27,0.691773533821106,0.7012866480297765,0.6786015653207563,0.6990913005609047,231700000
2016-01-28,0.6842116117477417,0.6998228301873066,0.6707956818273964,0.6973835754887364,276776000
2016-01-29,0.7144584059715271,0.7159219705194466,0.6873826944607081,0.6900658573609452,310504000
2016-02-01,0.714702308177948,0.7183611610637369,0.7076284522672932,0.7137266179521655,289884000
2016-02-02,0.6844558119773865,0.7110437169895899,0.6795773004975204,0.7073848624579124,341908000
2016-02-03,0.6878706812858582,0.6939688490304338,0.6720155498315493,0.6898221205529549,326772000
2016-02-04,0.6881147027015686,0.7037259273075563,0.6812847519538948,0.6888464270593928,348140000
2016-02-05,0.6446957588195801,0.691041667363272,0.6427443778553215,0.6834799934312282,600428000
2016-02-08,0.6151807308197021,0.6381097167472303,0.6061554347589584,0.6349386793543047,608852000
